StudentID,Name,Gender,AttendanceRate,StudyHoursPerWeek,PreviousGrade,ExtracurricularActivities,ParentalSupport,FinalGrade
636,Student636,Male,86,7,88,2,Medium,72
637,Student637,Male,70,19,72,1,High,62
638,Student638,Male,70,27,95,4,High,75
639,Student639,Female,97,34,69,1,High,81
640,Student640,Male,99,19,60,4,Low,72
641,Student641,Male,75,22,63,0,Low,58
642,Student642,Male,79,12,90,0,Medium,71
643,Student643,Male,79,21,95,1,Medium,76
644,Student644,Male,70,11,60,1,Medium,58
645,Student645,Male,75,24,81,5,High,78
646,Student646,Male,85,12,93,3,Low,68
647,Student647,Female,95,6,60,5,High,76
648,Student648,Female,88,22,78,3,Medium,72
649,Student649,Male,75,5,72,4,Medium,62
650,Student650,Female,85,34,71,0,Medium,67
651,Student651,Female,99,12,71,4,Medium,74
652,Student652,Male,72,9,86,1,High,67
653,Student653,Female,96,26,95,4,High,88
654,Student654,Female,98,5,83,2,Medium,76
655,Student655,Female,87,23,83,1,Medium,68
656,Student656,Male,77,14,75,5,Medium,72
657,Student657,Male,99,33,84,0,Low,75
658,Student658,Female,80,16,84,5,High,76
659,Student659,Female,77,10,87,3,High,76
660,Student660,Male,95,13,70,3,High,72
661,Student661,Female,70,18,86,5,Medium,69
662,Student662,Male,92,10,69,5,Medium,73
663,Student663,Female,98,32,90,3,Medium,83
664,Student664,Male,84,25,76,4,High,74
665,Student665,Male,88,26,80,1,Low,74
666,Student666,Female,85,31,72,5,High,83
667,Student667,Male,88,35,67,4,High,82
668,Student668,Male,74,30,92,5,High,84
669,Student669,Male,82,13,80,0,High,71
670,Student670,Female,84,31,70,1,High,76
671,Student671,Female,93,30,88,2,Low,77
672,Student672,Male,86,17,70,1,High,70
673,Student673,Male,94,29,80,3,Low,78
674,Student674,Male,81,30,62,0,High,66
675,Student675,Female,88,17,66,1,High,64
676,Student676,Female,98,34,85,3,High,88
677,Student677,Female,81,20,81,0,High,65
678,Student678,Female,94,16,66,0,Medium,70
679,Student679,Female,80,19,64,3,High,66
680,Student680,Female,99,10,70,4,Low,70
681,Student681,Male,95,9,89,2,Medium,74
682,Student682,Male,77,8,91,1,Medium,66
683,Student683,Male,76,10,76,0,Medium,58
684,Student684,Male,86,14,70,4,High,76
685,Student685,Female,89,16,77,3,High,79
686,Student686,Male,84,22,90,3,Low,74
687,Student687,Male,78,10,73,1,Low,59
688,Student688,Male,97,6,95,5,Medium,85
689,Student689,Female,100,19,62,1,High,69
690,Student690,Female,83,29,74,3,High,77
691,Student691,Female,83,6,93,2,High,74
692,Student692,Female,75,32,73,0,Medium,64
693,Student693,Male,90,15,73,0,Medium,63
694,Student694,Female,74,31,69,4,High,74
695,Student695,Male,79,13,88,2,High,74
696,Student696,Male,73,17,62,3,High,65
697,Student697,Female,80,31,74,2,Low,66
698,Student698,Male,75,13,72,0,Low,61
699,Student699,Male,80,23,71,0,High,69
700,Student700,Female,79,30,72,4,High,72
701,Student701,Male,84,20,63,5,High,76
702,Student702,Female,72,27,86,4,High,77
703,Student703,Female,96,35,89,3,Medium,88
704,Student704,Female,95,10,62,0,High,62
705,Student705,Male,79,22,67,3,Medium,69
706,Student706,Male,99,31,82,5,Medium,82
707,Student707,Female,80,28,69,4,High,71
708,Student708,Female,97,28,87,5,High,84
709,Student709,Male,91,13,67,1,Low,60
710,Student710,Female,75,19,89,0,Medium,66
711,Student711,Male,74,21,73,3,High,67
712,Student712,Male,82,22,68,4,High,72
713,Student713,Female,79,35,71,5,Low,68
714,Student714,Female,92,33,92,4,High,90
715,Student715,Female,98,31,60,1,High,73
716,Student716,Female,72,19,75,1,Low,55
717,Student717,Female,95,16,83,2,Medium,76
718,Student718,Female,99,14,78,2,Low,70
719,Student719,Male,70,6,70,4,Medium,66
720,Student720,Female,91,5,61,5,High,74
721,Student721,Male,78,35,92,2,High,77
722,Student722,Female,79,34,66,3,Low,62
723,Student723,Female,98,32,80,3,High,84
724,Student724,Female,97,35,68,3,Low,75
725,Student725,Female,96,19,91,3,Medium,79
726,Student726,Male,75,7,75,1,Medium,58
727,Student727,Female,96,15,80,0,High,71
728,Student728,Male,95,18,84,3,High,81
729,Student729,Male,73,11,65,5,Low,65
730,Student730,Male,98,16,76,5,High,81
731,Student731,Female,87,10,65,5,High,71
732,Student732,Male,80,31,60,3,High,66
733,Student733,Female,85,10,67,3,Medium,64
734,Student734,Female,78,13,78,4,Medium,70
735,Student735,Male,75,6,92,1,Medium,64
736,Student736,Female,97,14,66,1,High,74
737,Student737,Male,81,35,68,3,Low,68
738,Student738,Female,83,15,76,0,High,70
739,Student739,Female,94,35,64,0,High,70
740,Student740,Female,85,15,78,2,High,70
741,Student741,Female,90,14,60,4,High,75
742,Student742,Male,87,19,71,1,Medium,65
743,Student743,Female,82,13,65,5,Low,66
744,Student744,Male,83,29,65,3,Low,66
745,Student745,Male,95,27,66,1,High,77
746,Student746,Female,96,32,61,0,Medium,66
747,Student747,Male,93,24,80,4,Medium,77
748,Student748,Female,80,20,73,5,High,76
749,Student749,Male,71,27,70,2,Low,62
750,Student750,Male,78,19,88,1,Low,66
751,Student751,Female,93,28,61,0,High,72
752,Student752,Female,100,12,61,4,Low,70
753,Student753,Female,79,18,86,4,Low,66
754,Student754,Male,97,25,92,3,Medium,79
755,Student755,Female,100,27,72,0,High,73
756,Student756,Male,97,5,67,3,High,69
757,Student757,Female,96,19,83,1,High,78
758,Student758,Male,87,8,72,4,Medium,73
759,Student759,Male,85,25,78,2,High,79
760,Student760,Male,76,24,80,3,Medium,67
761,Student761,Female,84,17,79,1,Low,68
762,Student762,Male,88,13,90,1,Medium,71
763,Student763,Male,89,19,79,4,High,74
764,Student764,Female,100,16,91,4,High,83
765,Student765,Female,83,20,76,1,High,74
766,Student766,Female,76,20,83,5,High,80
767,Student767,Male,86,32,82,3,High,78
768,Student768,Male,76,24,87,5,Low,75
769,Student769,Male,98,20,61,5,Medium,72
770,Student770,Male,71,25,88,0,Medium,62
771,Student771,Male,80,9,95,2,High,73
772,Student772,Male,99,33,65,1,Medium,70
773,Student773,Male,76,20,89,3,Medium,71
774,Student774,Female,99,5,74,0,Medium,67
775,Student775,Male,91,32,89,4,High,88
776,Student776,Male,76,12,94,0,High,73
777,Student777,Male,100,28,60,5,High,77
778,Student778,Female,87,20,73,0,High,67
779,Student779,Male,81,6,80,2,Medium,64
780,Student780,Male,100,9,84,3,High,76
781,Student781,Male,95,16,62,4,High,75
782,Student782,Male,74,27,94,1,High,77
783,Student783,Female,77,8,69,2,Medium,62
784,Student784,Male,77,18,70,3,High,66
785,Student785,Male,86,22,80,2,Medium,72
786,Student786,Male,77,35,94,1,High,73
787,Student787,Female,80,32,91,5,Low,75
788,Student788,Male,70,13,94,0,Low,61
789,Student789,Male,74,10,65,5,High,69
790,Student790,Male,78,8,60,5,High,66
791,Student791,Male,87,22,76,1,Medium,66
792,Student792,Female,80,35,89,1,High,80
793,Student793,Female,96,10,84,4,High,83
794,Student794,Male,78,6,71,4,High,72
795,Student795,Female,96,22,83,4,High,88
796,Student796,Female,83,27,72,5,Medium,77
797,Student797,Female,75,27,94,3,High,75
798,Student798,Male,75,31,80,1,High,73
799,Student799,Female,73,5,67,4,High,67
800,Student800,Female,82,30,72,4,Medium,72
801,Student801,Female,74,33,86,4,High,79
802,Student802,Male,71,20,82,1,High,64
803,Student803,Female,80,10,91,2,Medium,72
804,Student804,Male,83,28,81,4,Low,74
805,Student805,Male,82,28,77,2,Low,65
806,Student806,Male,71,14,80,2,Medium,63
807,Student807,Male,87,26,81,1,High,73
808,Student808,Female,92,10,81,2,High,77
809,Student809,Male,93,28,76,5,High,81
810,Student810,Female,70,35,63,5,High,74
811,Student811,Female,87,5,74,3,High,71
812,Student812,Male,92,33,78,4,High,87
813,Student813,Female,100,26,61,0,High,68
814,Student814,Male,82,21,82,3,High,71
815,Student815,Female,71,9,78,5,High,69
816,Student816,Female,85,6,62,4,High,68
817,Student817,Male,76,32,81,2,High,74
818,Student818,Female,98,12,83,4,Medium,84
819,Student819,Male,70,13,77,3,Low,59
820,Student820,Female,97,7,90,2,Low,78
821,Student821,Female,97,12,85,0,Low,67
822,Student822,Male,96,16,84,2,High,78
823,Student823,Female,95,8,86,4,Medium,81
824,Student824,Female,98,33,69,0,High,80
825,Student825,Male,79,6,89,2,High,68
826,Student826,Female,82,23,81,4,Medium,78
827,Student827,Female,80,16,60,3,High,65
828,Student828,Female,92,10,87,4,Medium,80
829,Student829,Male,77,15,81,0,High,70
830,Student830,Female,96,11,69,3,High,73
831,Student831,Male,95,6,94,0,Low,69
832,Student832,Male,99,29,86,5,High,88
833,Student833,Female,97,8,62,0,High,65
834,Student834,Female,98,30,60,1,High,75
835,Student835,Male,88,25,93,2,Medium,79
836,Student836,Female,100,25,62,4,Medium,79
837,Student837,Female,76,15,60,5,Low,66
838,Student838,Female,81,28,68,4,High,75
839,Student839,Female,98,9,94,5,High,85
840,Student840,Male,82,19,88,5,Medium,80
841,Student841,Female,87,29,87,3,Low,79
842,Student842,Male,76,18,87,2,Medium,66
843,Student843,Female,73,11,65,1,Medium,59
844,Student844,Male,84,30,77,1,High,73
845,Student845,Male,71,25,90,2,Medium,72
846,Student846,Male,75,35,70,3,High,73
847,Student847,Female,86,15,66,2,High,72
848,Student848,Female,82,5,88,2,Medium,68
849,Student849,Female,81,18,94,5,High,77
850,Student850,Male,92,20,72,4,High,80
851,Student851,Male,79,32,72,1,High,66
852,Student852,Male,94,14,64,0,Medium,67
853,Student853,Female,73,33,73,2,Low,61
854,Student854,Female,80,26,88,3,Low,68
855,Student855,Female,97,19,70,4,High,76
856,Student856,Male,98,35,85,5,Low,80
857,Student857,Female,95,16,63,5,Low,67
858,Student858,Female,88,8,64,1,Medium,61
859,Student859,Male,88,25,87,0,High,78
860,Student860,Female,87,21,90,1,Medium,79
861,Student861,Female,73,32,62,2,High,69
862,Student862,Female,77,16,78,2,High,65
863,Student863,Female,82,19,63,2,High,64
864,Student864,Male,92,23,86,0,High,75
865,Student865,Male,92,19,95,0,High,78
866,Student866,Female,83,31,70,1,High,75
867,Student867,Male,88,13,79,1,High,68
868,Student868,Male,92,16,75,1,High,69
869,Student869,Female,90,23,88,1,High,74
870,Student870,Female,82,24,62,5,Low,63
871,Student871,Male,70,28,80,5,Medium,69
872,Student872,Male,97,32,61,4,High,82
873,Student873,Female,95,8,61,5,High,78
874,Student874,Female,82,20,71,5,Medium,73
875,Student875,Male,78,34,92,1,Low,70
876,Student876,Female,91,21,89,2,High,82
877,Student877,Female,78,11,90,4,High,72
878,Student878,Female,77,25,68,0,Medium,64
879,Student879,Male,95,29,68,4,Medium,82
880,Student880,Male,75,6,72,0,Medium,59
881,Student881,Female,79,13,92,1,Low,71
882,Student882,Male,100,34,86,3,High,85
883,Student883,Male,86,32,72,0,Low,62
884,Student884,Female,70,28,66,0,High,65
885,Student885,Male,98,31,76,3,High,81
886,Student886,Female,81,34,73,0,High,74
887,Student887,Male,96,12,73,3,High,76
888,Student888,Female,70,21,88,0,Medium,61
889,Student889,Female,92,16,82,0,Medium,74
890,Student890,Female,95,32,74,2,High,83
891,Student891,Female,71,27,63,0,High,60
892,Student892,Female,95,30,71,0,Medium,74
893,Student893,Male,70,10,87,1,High,65
894,Student894,Male,91,30,89,2,Medium,83
895,Student895,Male,86,22,81,2,High,73
896,Student896,Female,90,11,64,2,High,69
897,Student897,Male,83,33,83,2,Medium,75
898,Student898,Female,70,21,81,2,High,68
899,Student899,Male,82,29,95,0,Medium,71
900,Student900,Male,90,32,61,5,Low,72
901,Student901,Male,94,14,78,2,Medium,76
902,Student902,Male,99,25,62,3,Medium,75
903,Student903,Female,76,29,84,5,High,79
904,Student904,Male,73,10,83,3,High,72
905,Student905,Female,86,35,82,3,Low,71
906,Student906,Male,98,25,72,0,Low,71
907,Student907,Female,94,17,95,1,High,80
908,Student908,Female,89,32,71,1,High,74
909,Student909,Female,94,22,89,2,High,85
910,Student910,Female,96,26,77,5,Low,79
911,Student911,Male,70,11,61,1,Medium,55
912,Student912,Female,72,20,60,4,Low,59
913,Student913,Male,82,35,90,0,Medium,77
914,Student914,Female,83,25,72,2,High,74
915,Student915,Female,100,27,83,4,Low,78
916,Student916,Female,85,8,66,0,High,60
917,Student917,Female,100,24,65,2,Low,73
918,Student918,Male,81,15,60,2,Medium,66
919,Student919,Male,95,29,77,4,High,86
920,Student920,Female,82,24,89,1,High,79
921,Student921,Male,94,30,69,3,High,80
922,Student922,Male,74,11,89,1,Low,66
923,Student923,Male,83,13,86,2,Medium,69
924,Student924,Male,77,28,91,0,High,69
925,Student925,Male,81,10,92,3,High,78
926,Student926,Female,70,16,84,3,Low,67
927,Student927,Male,99,30,83,5,High,88
928,Student928,Female,95,9,88,3,Medium,73
929,Student929,Female,95,16,93,1,High,82
930,Student930,Male,83,13,66,5,High,72
931,Student931,Male,96,15,91,3,High,82
932,Student932,Female,85,14,82,4,High,73
933,Student933,Female,77,23,64,3,Medium,66
934,Student934,Female,80,5,60,3,High,64
935,Student935,Female,93,29,92,3,Medium,82
936,Student936,Male,75,7,86,2,Medium,69
937,Student937,Male,73,20,62,0,Low,50
938,Student938,Female,88,19,66,0,High,65
939,Student939,Female,90,6,63,3,High,70
940,Student940,Female,83,25,78,3,High,77
941,Student941,Male,85,14,70,4,High,73
942,Student942,Female,73,14,64,4,High,64
943,Student943,Male,95,26,84,2,High,79
944,Student944,Male,75,34,80,2,Medium,71
945,Student945,Male,72,33,66,5,Low,69
946,Student946,Male,80,16,76,4,Medium,72
947,Student947,Female,79,34,73,0,Medium,63
948,Student948,Male,84,31,60,1,Medium,62
949,Student949,Female,83,24,75,3,High,74
950,Student950,Male,88,17,78,2,High,70
951,Student951,Female,72,7,71,1,Medium,60
952,Student952,Female,100,13,74,2,Low,70
953,Student953,Male,97,20,72,0,High,74
954,Student954,Female,74,19,93,5,Low,75
955,Student955,Male,88,17,67,3,Low,69
956,Student956,Female,89,26,82,1,High,80
957,Student957,Female,79,11,66,4,High,66
958,Student958,Male,92,31,93,5,Medium,87
959,Student959,Female,79,34,70,3,Medium,73
960,Student960,Male,79,22,74,3,Low,70
961,Student961,Female,78,17,64,4,Medium,70
962,Student962,Female,99,28,74,5,Low,81
963,Student963,Male,90,13,88,1,Medium,73
964,Student964,Female,71,34,80,4,Low,69
965,Student965,Male,74,30,70,0,Medium,60
966,Student966,Female,87,30,85,0,Medium,73
967,Student967,Male,85,19,75,2,Medium,68
968,Student968,Male,92,26,94,0,High,79
969,Student969,Female,100,25,61,3,Low,69
970,Student970,Female,77,16,64,5,High,68
971,Student971,Male,88,15,74,2,Low,65
972,Student972,Female,86,10,81,3,Medium,74
973,Student973,Male,80,15,74,5,Low,70
974,Student974,Male,96,22,90,3,High,80
975,Student975,Female,88,30,61,5,Medium,76
976,Student976,Female,80,9,82,5,High,77
977,Student977,Female,81,26,95,2,High,78
978,Student978,Female,77,32,73,4,Medium,76
979,Student979,Female,99,18,81,4,Low,76
980,Student980,Female,82,19,93,2,Medium,74
981,Student981,Male,100,11,73,2,Low,67
982,Student982,Female,81,20,66,3,High,73
983,Student983,Female,88,35,89,4,Low,78
984,Student984,Female,72,15,76,3,High,72
985,Student985,Female,84,27,64,4,High,74
986,Student986,Male,89,6,91,0,High,74
987,Student987,Female,74,7,85,4,High,68
988,Student988,Male,81,13,87,0,High,73
989,Student989,Male,92,30,90,0,Low,77
990,Student990,Male,74,34,84,1,Low,65
991,Student991,Male,94,35,71,2,Medium,80
992,Student992,Female,84,6,87,2,High,68
993,Student993,Female,72,22,66,3,Medium,64
994,Student994,Male,91,29,74,1,Medium,74
995,Student995,Male,71,7,61,3,Low,58
996,Student996,Male,86,13,95,2,High,81
997,Student997,Male,83,18,94,2,High,75
998,Student998,Male,86,21,67,3,Medium,71
999,Student999,Female,84,28,81,3,High,77
1000,Student1000,Male,86,33,80,1,High,74
1001,Student1001,Male,93,35,93,0,Medium,81
1002,Student1002,Female,71,10,89,4,Medium,72
1003,Student1003,Male,74,28,69,4,Medium,72
1004,Student1004,Male,70,15,61,4,High,61
1005,Student1005,Male,95,17,87,0,Low,74
1006,Student1006,Male,93,7,69,3,High,71
1007,Student1007,Male,77,21,62,2,Low,55
1008,Student1008,Female,78,17,74,3,High,70
1009,Student1009,Male,79,20,65,0,Low,57
1010,Student1010,Female,83,35,67,2,High,69
1011,Student1011,Male,74,10,70,2,High,60
1012,Student1012,Male,81,6,65,4,High,69
1013,Student1013,Male,73,9,89,2,Medium,68
1014,Student1014,Male,71,34,89,1,High,75
1015,Student1015,Male,100,11,90,1,High,76
1016,Student1016,Female,71,23,74,1,High,63
1017,Student1017,Male,87,31,63,5,High,79
1018,Student1018,Male,90,24,64,4,High,78
1019,Student1019,Male,88,25,80,3,High,82
1020,Student1020,Male,76,13,78,0,Medium,65
1021,Student1021,Male,88,34,75,2,Medium,76
1022,Student1022,Male,100,13,66,1,High,70
1023,Student1023,Female,83,6,71,1,Low,55
1024,Student1024,Male,88,20,89,1,High,77
1025,Student1025,Female,92,12,76,2,High,76
1026,Student1026,Female,81,27,90,4,High,77
1027,Student1027,Female,97,33,91,0,High,83
1028,Student1028,Male,91,34,87,3,Medium,78
1029,Student1029,Male,86,7,62,4,Medium,69
1030,Student1030,Female,85,25,71,3,High,77
1031,Student1031,Female,98,5,62,3,High,71
1032,Student1032,Female,76,14,67,4,Medium,64
1033,Student1033,Male,91,24,86,0,Medium,70
1034,Student1034,Male,79,35,78,5,High,76
1035,Student1035,Female,91,6,67,3,Medium,64
1036,Student1036,Female,71,12,93,4,Medium,67
1037,Student1037,Female,72,9,90,4,High,69
1038,Student1038,Female,70,21,77,0,High,65
1039,Student1039,Male,94,16,61,4,High,71
1040,Student1040,Female,72,27,74,5,High,73
1041,Student1041,Male,90,9,73,3,High,74
1042,Student1042,Male,94,16,81,4,Medium,81
1043,Student1043,Female,97,34,72,4,High,80
1044,Student1044,Female,74,17,89,2,Low,68
1045,Student1045,Female,81,21,78,5,High,81
1046,Student1046,Female,100,6,91,3,Low,78
1047,Student1047,Female,100,34,90,2,Medium,82
1048,Student1048,Female,76,7,91,1,Low,65
1049,Student1049,Female,94,11,61,5,High,78
1050,Student1050,Female,95,15,94,1,Medium,76
1051,Student1051,Male,72,18,90,1,Medium,67
1052,Student1052,Female,81,25,92,2,High,79
1053,Student1053,Female,87,11,93,3,High,80
1054,Student1054,Female,87,33,94,2,High,80
1055,Student1055,Female,93,31,94,2,Low,76
1056,Student1056,Female,78,31,85,2,High,78
1057,Student1057,Male,85,11,76,2,High,70
1058,Student1058,Male,80,6,60,2,Medium,59
1059,Student1059,Male,92,23,80,5,Medium,83
1060,Student1060,Female,71,31,70,4,High,74
1061,Student1061,Male,70,6,63,2,Medium,55
1062,Student1062,Male,92,18,68,3,Medium,75
1063,Student1063,Female,92,20,67,2,Medium,72
1064,Student1064,Male,89,21,63,2,Medium,65
1065,Student1065,Female,95,6,63,3,Medium,67
1066,Student1066,Male,71,5,74,1,Medium,56
1067,Student1067,Female,99,16,63,3,Low,65
1068,Student1068,Male,72,7,63,5,High,63
1069,Student1069,Male,74,5,63,3,High,63
1070,Student1070,Female,97,23,77,2,Low,77
1071,Student1071,Female,98,24,61,5,Medium,73
1072,Student1072,Female,79,18,69,1,Medium,62
1073,Student1073,Male,76,15,93,1,Low,68
1074,Student1074,Female,91,6,62,4,Low,62
1075,Student1075,Male,85,33,62,0,Medium,66
1076,Student1076,Female,78,34,74,1,Medium,71
1077,Student1077,Female,100,5,62,3,Low,62
1078,Student1078,Female,84,27,64,1,High,70
1079,Student1079,Female,76,11,72,0,High,65
1080,Student1080,Female,95,12,80,1,Low,69
1081,Student1081,Female,79,27,85,1,Medium,75
1082,Student1082,Male,85,21,78,2,High,74
1083,Student1083,Male,79,7,95,1,Medium,67
1084,Student1084,Male,94,8,82,2,Medium,74
1085,Student1085,Male,84,25,63,1,High,65
1086,Student1086,Male,99,24,65,3,High,78
1087,Student1087,Male,95,30,60,0,High,73
1088,Student1088,Male,88,18,80,1,High,75
1089,Student1089,Female,71,30,60,2,High,68
1090,Student1090,Male,87,13,86,5,Medium,82
1091,Student1091,Male,96,35,81,3,Medium,85
1092,Student1092,Male,75,33,61,0,Low,59
1093,Student1093,Male,74,19,75,0,High,64
1094,Student1094,Female,85,30,92,0,Low,73
1095,Student1095,Female,95,35,69,5,High,80
1096,Student1096,Male,87,18,74,0,Medium,69
1097,Student1097,Male,88,30,60,2,High,70
1098,Student1098,Male,92,32,79,3,Low,75
1099,Student1099,Female,82,6,80,4,High,75
1100,Student1100,Male,91,23,79,0,Low,65
1101,Student1101,Male,79,9,66,0,High,62
1102,Student1102,Female,80,30,78,5,Medium,75
1103,Student1103,Male,84,12,67,3,Medium,69
1104,Student1104,Male,73,12,78,1,High,63
1105,Student1105,Female,77,16,69,2,High,69
1106,Student1106,Male,100,24,80,4,High,83
1107,Student1107,Female,74,34,68,5,High,77
1108,Student1108,Female,74,7,95,4,High,75
1109,Student1109,Female,70,26,70,0,Low,61
1110,Student1110,Male,70,13,95,5,High,74
1111,Student1111,Female,94,18,78,1,Medium,73
1112,Student1112,Male,100,30,78,5,High,86
1113,Student1113,Male,78,16,69,2,Low,61
1114,Student1114,Male,70,20,90,3,Low,64
1115,Student1115,Female,79,15,83,0,Low,62
